order_id,customer_id,customer_name,gender,age,country,city,product_category,product_name,quantity,price,discount,order_date,delivery_days,payment_method,order_status,rating,review_text
1767,2693,,F,34,Germany,Berlin,Furniture,,1,1117.74,15,2021-12-12,5,Net Banking,Cancelled,1,Poor
3550,7974,Charlie,Male,32,Canada,New York,Clothing,Novel,8,1926.01,,2022-04-18,,Credit Card,Cancelled,2,Good
2310,7368,Frank,Male,65,UK,New York,Books,Shirt,9,326.57,0,2022-02-14,1,Cash,Pending,3,Bad
12868,6803,Grace,Male,48,France,Berlin,Clothing,Pizza,,1576.95,5,2021-04-02,11,Credit Card,Returned,,Bad
10597,4394,Frank,F,63,UK,New York,Furniture,Phone,,204.76,20,2022-03-24,1,Credit Card,Delivered,,Good
9635,5025,Alice,Female,66,Germany,Berlin,Clothing,Chair,8,542.05,5,2022-12-25,13,Credit Card,,2,Poor
12986,4579,David,Male,53,USA,London,Food,Pizza,9,35.43,0,2021-01-16,11,Cash,Delivered,3,Bad
1977,7277,,Female,31,USA,,Furniture,Chair,2,608.6,,2022-10-11,,Cash,Cancelled,4,Bad
12166,6156,Grace,M,53,France,Paris,Clothing,Shirt,4,530.07,,2021-02-02,2,Credit Card,Returned,1,Good
7181,7236,Bob,,44,,Mumbai,Electronics,Shirt,3,842.29,5,2022-02-07,8,Net Banking,Cancelled,4,Poor
2491,7218,Alice,,20,France,New York,Clothing,Novel,3,196.8,10,2021-07-10,4,Credit Card,,5,Average
8918,3803,Charlie,Female,53,India,,Electronics,Phone,8,274.26,,2021-03-01,7,Credit Card,,2,
11996,3230,Alice,F,23,France,London,,Phone,,47.94,,2021-12-12,5,Credit Card,,3,Poor
4382,5812,Bob,,44,USA,Berlin,Food,Laptop,3,1749.17,0,2021-01-07,10,Cash,Pending,4,Average
12020,1458,David,Female,39,USA,Mumbai,Books,Phone,7,698.39,15,2022-11-22,10,,Delivered,,Poor
5988,2701,David,Male,39,India,Berlin,Furniture,Chair,1,1506.03,,2022-07-24,9,UPI,,3,
7426,1626,Frank,Female,53,Canada,Berlin,Books,Laptop,,1531.77,,2022-10-09,5,Net Banking,,1,Good
12858,3456,David,M,49,Germany,,Clothing,Shirt,3,1859.72,10,2021-02-09,8,,Returned,2,
3620,1206,Grace,Female,44,UK,Berlin,,,4,958.07,5,2021-01-28,8,Cash,Cancelled,2,Excellent
11080,4316,Frank,Male,24,USA,New York,,Pizza,3,552.45,0,2023-03-24,14,Cash,Cancelled,1,Excellent
6061,2356,,Female,56,,London,Food,,3,259.45,5,2021-07-01,13,Credit Card,Pending,,Good
13802,5768,Bob,Male,67,UK,New York,Clothing,Pizza,2,1127.11,15,2021-06-13,11,Net Banking,Pending,1,Excellent
8690,4596,Alice,Male,29,France,Mumbai,Food,Phone,2,1120.98,0,2022-08-23,1,Net Banking,Cancelled,2,Good
3977,7073,Charlie,M,33,France,London,Books,,8,174.54,,2022-03-11,2,UPI,Returned,2,Average
14206,2939,Charlie,M,55,Canada,Mumbai,,,1,321.95,20,2021-11-25,4,,Cancelled,2,Good
705,3795,Grace,,22,Germany,New York,Food,Novel,7,1221.61,20,2022-12-22,6,Debit Card,,1,Excellent
5453,5368,,Male,59,Canada,Toronto,Clothing,Phone,9,1664.33,15,2021-01-30,7,Debit Card,Returned,2,Poor
12850,7522,Alice,Male,66,UK,Paris,Food,Pizza,1,502.39,20,2021-01-31,8,UPI,Cancelled,,Poor
6095,3673,,Male,52,USA,Paris,Electronics,Pizza,6,1834.6,10,2021-07-07,2,,,,Good
12320,7807,David,,26,,,,Shirt,7,579.93,5,2021-12-27,10,Credit Card,Pending,1,Average
3682,2049,Frank,F,46,India,,,,2,306.97,,2022-03-04,12,Net Banking,Pending,5,Excellent
4139,7823,Charlie,M,44,,London,Electronics,Chair,3,1129.01,,2021-05-15,9,Credit Card,Delivered,4,Poor
1917,3591,David,M,49,USA,Paris,Food,Novel,,1334.6,5,2022-04-28,4,,,4,Good
9567,7876,Grace,Male,27,UK,Berlin,Food,Phone,5,603.66,15,2021-12-04,3,Debit Card,Cancelled,1,
7502,4789,Eva,,42,UK,Paris,Food,Laptop,9,1090.61,10,2022-07-13,2,Credit Card,,4,Bad
1846,5004,Eva,Male,59,USA,Paris,Food,Laptop,1,1194.75,0,2021-12-10,13,UPI,Pending,2,Poor
4655,6973,Grace,M,,USA,Berlin,Food,Phone,,990.37,10,2021-09-20,12,,Delivered,2,
6414,1090,Charlie,,55,Germany,Berlin,Electronics,Phone,,199.93,10,2023-01-03,7,Net Banking,Pending,4,Poor
8112,1475,Alice,Female,42,France,Mumbai,Furniture,Shirt,2,1072.99,15,2023-02-16,2,Credit Card,,,Bad
7991,3046,Alice,M,21,Canada,New York,Books,,4,1809.31,0,2022-11-11,13,Debit Card,,1,
9629,5821,,Female,60,Germany,London,Electronics,Laptop,,217.98,,2022-05-10,4,Debit Card,Pending,3,Bad
13231,6307,Alice,F,69,,Berlin,Food,Pizza,9,1925.7,0,2021-05-29,9,UPI,Returned,3,
13887,4690,David,Female,58,,London,Furniture,Pizza,3,1262.45,,2022-03-13,3,Cash,Returned,,Bad
3091,5025,Eva,,61,USA,Mumbai,Furniture,,2,1558.58,15,2022-07-30,6,Net Banking,,5,Excellent
1371,4266,David,Female,40,USA,,,Pizza,6,722.97,,2021-02-26,12,Cash,,2,
1929,5629,Bob,F,27,India,Paris,,Pizza,8,1543.32,15,2023-02-12,12,Cash,Returned,4,Bad
1637,3745,Bob,M,23,France,New York,Books,,9,583.13,5,2022-02-13,8,,Returned,,Bad
6181,1084,,F,30,Canada,,Clothing,Shirt,1,1358.79,10,2021-07-20,13,Net Banking,Delivered,,Good
8284,3639,Charlie,,48,Canada,,,Phone,9,398.85,0,2022-08-10,2,Cash,Pending,1,Bad
1844,5936,Bob,Female,22,India,New York,Clothing,Pizza,5,1445.59,,2022-04-19,1,Net Banking,Cancelled,1,Average
8377,1076,Alice,Female,21,France,Berlin,,Pizza,8,991.56,10,2021-11-06,5,,,,Excellent
13016,7473,Charlie,,20,,Paris,Clothing,Phone,8,782.17,5,2023-03-15,1,Cash,Pending,5,
13340,3430,Eva,Male,47,France,New York,Clothing,Novel,7,1934.24,,2022-09-26,11,UPI,,3,Excellent
9764,4504,Frank,,40,UK,,Electronics,Shirt,4,815.01,10,2022-02-13,7,,Pending,2,Poor
14708,3424,Eva,,54,France,London,Electronics,,3,233.99,0,2023-05-17,11,Net Banking,Delivered,4,Good
832,7484,,F,35,Canada,Paris,Food,Laptop,2,101.18,5,2022-10-06,4,Cash,,5,Bad
12633,6296,Grace,F,52,,,Furniture,Chair,7,840.99,,2023-04-05,11,Credit Card,Returned,3,
5539,7567,Bob,,22,USA,Toronto,Electronics,Phone,5,295.31,10,2023-06-06,2,,Pending,4,
5316,7086,Grace,M,58,France,,,,7,1421.65,15,2022-02-13,12,,Delivered,3,Good
10318,3221,,Female,45,Germany,Berlin,Electronics,Novel,4,257.25,5,2023-03-16,7,Debit Card,Returned,,
12455,1405,Bob,,55,UK,London,Books,Phone,6,1213.91,10,2022-06-01,7,UPI,Cancelled,2,
8456,3129,Eva,Male,64,India,New York,Electronics,,4,1070.02,10,2021-12-28,9,Debit Card,,,Average
13784,5116,Grace,Female,35,Canada,London,Clothing,,2,449.37,15,2022-01-24,7,Cash,Returned,4,Excellent
5328,7834,Bob,M,25,,Paris,Electronics,Pizza,1,1009.64,20,2022-05-07,3,Credit Card,Pending,4,Average
1287,1397,Bob,,29,France,,Clothing,Phone,,825.21,20,2022-12-09,10,Net Banking,Returned,5,Poor
1530,7473,David,M,47,India,London,,Chair,2,416.7,20,2023-06-08,1,,Pending,4,
10001,7368,Frank,Female,39,USA,,,Laptop,6,467.68,0,2021-10-20,12,,,2,Average
6656,2800,Frank,Male,23,India,Berlin,Electronics,Laptop,9,210.61,5,2022-01-03,6,Debit Card,Delivered,3,Average
1878,4473,,Female,47,France,New York,Food,Laptop,9,1167.51,20,2021-10-30,10,Cash,Pending,4,Good
9942,7924,Eva,Female,25,India,London,Food,Laptop,9,1706.52,15,2021-06-26,8,UPI,Pending,,Good
10102,2808,Eva,,64,USA,London,,Shirt,,1939.14,5,2021-11-22,12,UPI,Delivered,,Good
10816,5989,Bob,Female,65,France,Mumbai,Books,Shirt,5,1342.83,15,2022-02-03,8,,Returned,3,Excellent
5432,4926,Alice,,46,India,Paris,Furniture,Chair,8,1535.77,0,2023-04-16,3,,Cancelled,,Good
9390,2944,David,,48,India,Berlin,Books,Novel,8,532.24,15,2022-07-03,3,UPI,Returned,3,Poor
2479,1437,Alice,M,22,USA,New York,Electronics,Novel,2,1858.99,,2021-11-19,8,Cash,Delivered,1,Good
13056,6391,Bob,Male,28,Germany,,,Laptop,7,1807.96,0,2022-07-09,3,UPI,Delivered,1,Average
10703,6399,,,34,Germany,London,Electronics,,2,945.73,15,2021-05-02,10,Net Banking,Returned,5,Average
101,1222,Eva,F,30,UK,Mumbai,Electronics,Chair,8,824.99,5,2022-06-25,8,Credit Card,Delivered,,Poor
3088,2610,Grace,M,37,USA,Paris,,Shirt,3,639.08,20,2022-07-27,13,Debit Card,Delivered,,Excellent
5829,2960,Grace,,48,Germany,Berlin,Electronics,Pizza,8,761.69,,2022-11-28,14,Credit Card,,5,Average
7426,5604,,,43,,Mumbai,,Chair,4,1156.96,5,2022-02-07,2,Debit Card,Returned,,Poor
10112,5000,Alice,M,45,India,Paris,Clothing,Novel,5,1831.62,,2021-09-08,9,,,1,Bad
2292,3664,Frank,Female,42,,Toronto,Furniture,Phone,6,986.06,20,2021-04-23,2,Net Banking,Pending,3,Excellent
5468,2065,Charlie,,65,USA,,Food,Laptop,1,610.97,10,2023-01-27,13,UPI,Cancelled,5,Bad
11513,6295,Alice,Male,35,India,New York,,Novel,6,158.32,,2023-05-16,5,Net Banking,,4,
8297,6364,Eva,,62,India,Berlin,Furniture,Novel,,596.83,5,2021-07-24,5,Cash,Pending,3,Good
694,2276,Frank,M,49,UK,New York,Clothing,Phone,1,1636.85,,2022-03-06,1,Credit Card,Pending,5,Excellent
5787,6393,Bob,F,46,Canada,,,Shirt,1,458.88,20,2022-03-03,7,Net Banking,Cancelled,5,Excellent
5407,1603,Alice,M,20,UK,Paris,,Phone,6,354.77,20,2022-12-16,,,Returned,2,Poor
11433,6130,Bob,M,52,France,London,,Phone,9,1869.28,,2023-01-19,5,UPI,Returned,5,Average
3492,7295,David,Male,55,Canada,London,Electronics,Chair,,308.2,5,2022-05-06,12,Net Banking,Cancelled,2,Poor
13359,1188,Charlie,Female,32,USA,Toronto,Clothing,Novel,5,1363.11,0,2022-10-30,1,Debit Card,Cancelled,5,
13355,1675,Grace,Male,68,Germany,London,Food,Novel,,1735.52,20,2022-10-13,5,UPI,Returned,3,Bad
3393,1637,Eva,Male,20,,New York,Furniture,Pizza,9,1507.22,5,2022-12-12,9,Net Banking,,3,Poor
13106,7354,Eva,,38,UK,New York,Electronics,Shirt,4,1664.45,10,2022-06-30,11,,Returned,2,Bad
2269,2996,Bob,F,20,USA,New York,Books,Laptop,7,1539.73,20,2021-03-12,9,,Pending,5,
5633,2844,Charlie,M,,UK,London,Food,Chair,2,1158.86,,2022-11-14,14,Cash,,1,Excellent
3784,7482,Frank,Male,52,Germany,,Electronics,Phone,6,615.44,,2022-09-16,5,UPI,Delivered,,Excellent
11705,1046,Eva,Male,67,UK,Paris,,,7,745.18,,2021-05-17,7,Credit Card,Cancelled,1,Average
14480,1819,Alice,Female,25,France,Toronto,Books,Pizza,,129.63,0,2021-07-17,8,UPI,Delivered,4,Good
9082,4807,Eva,Female,65,USA,London,Food,Chair,8,1195.57,,2021-09-05,14,,Returned,2,Poor
5974,4022,Alice,F,20,Canada,Paris,Electronics,Chair,7,189.07,,2023-02-13,5,Debit Card,,3,Bad
5970,2080,Eva,M,28,Canada,Paris,Books,,7,1253.54,15,2021-03-23,2,UPI,,2,Poor
8982,4146,Alice,Male,65,USA,Paris,Electronics,Laptop,2,1142.54,,2021-08-01,1,Credit Card,Delivered,1,Poor
4649,2277,David,,19,India,Berlin,Furniture,Chair,5,448.21,20,2021-08-16,,Cash,Returned,,
4940,4734,,Female,50,,New York,,Novel,8,1660.62,,2022-05-19,2,Cash,Cancelled,4,Good
8851,7980,Bob,Male,25,Canada,Paris,,Shirt,2,1735.84,5,2022-10-10,1,,Delivered,,Bad
8025,7741,,,29,Canada,Paris,,Phone,3,74.03,5,2022-07-26,9,Credit Card,,,
7858,3217,Frank,Male,36,,Paris,Furniture,Novel,7,729.07,20,2023-02-07,1,,,2,Excellent
1019,6265,Frank,F,35,France,Toronto,Books,,2,1263.73,0,2023-04-27,10,Net Banking,,2,Good
1954,3886,David,F,67,UK,New York,Furniture,Pizza,8,1069.57,15,2022-07-22,9,,Returned,3,Poor
9383,6152,Grace,,38,India,Berlin,,Pizza,6,1029.2,,2022-02-08,6,Debit Card,Cancelled,2,Good
11899,6634,Frank,Female,39,UK,New York,Furniture,,9,1980.49,5,2021-09-18,4,Debit Card,Pending,5,Excellent
3658,1795,Alice,F,60,France,London,Food,,1,793.76,5,2022-04-14,9,,Returned,3,Good
4847,4328,Frank,Female,47,India,New York,Clothing,Laptop,3,1632.07,10,2022-10-19,14,Credit Card,,,Average
2297,4006,Bob,,35,Germany,New York,Furniture,Chair,9,1114.97,5,2021-08-10,11,UPI,Delivered,2,
775,4184,Charlie,,23,USA,Toronto,Books,Pizza,5,1515.06,20,2021-12-20,8,Cash,,2,Bad
2812,7958,Alice,Male,18,France,Mumbai,Food,Novel,5,640.2,5,2021-05-12,6,Cash,Cancelled,3,Good
9573,3389,Grace,,26,,Toronto,Books,Laptop,9,627.49,10,2021-12-30,1,Cash,Returned,3,Average
3183,5143,Grace,Male,69,France,Mumbai,Furniture,Shirt,6,1594.05,,2021-09-18,7,,Returned,1,Good
12980,7507,Grace,Female,33,,Berlin,Electronics,Shirt,1,65.64,20,2021-08-18,3,Net Banking,Returned,,
7868,4858,Frank,Male,46,UK,New York,Electronics,Shirt,1,98.51,,2021-05-18,11,Cash,Delivered,1,Poor
13007,6517,Eva,Female,46,Germany,Mumbai,Furniture,Shirt,7,1688.43,20,2021-11-27,7,Net Banking,Cancelled,3,Good
4330,2218,Eva,F,22,Germany,New York,Electronics,Laptop,1,1716.65,5,2023-06-15,9,,,4,Average
6168,2760,Charlie,Female,36,Canada,Paris,Clothing,Phone,1,706.95,15,2021-06-13,9,Credit Card,,5,Average
3098,1724,David,M,39,France,Mumbai,Books,Chair,8,538.97,0,2021-01-18,13,UPI,Returned,2,
1405,2344,Alice,Male,66,France,Mumbai,,Laptop,4,961.82,,2021-02-04,10,Cash,Cancelled,3,
11994,6913,Eva,F,25,USA,Mumbai,Clothing,Novel,6,327.19,,2022-02-12,3,Credit Card,Delivered,1,Poor
5102,1137,Grace,Female,68,Germany,New York,Food,Phone,1,1394.5,10,2023-04-20,8,,Cancelled,2,Good
1370,5450,Bob,,35,France,Paris,,Novel,9,1470.21,10,2023-03-29,3,,,2,
5498,6964,Charlie,Male,61,USA,,Furniture,Chair,7,396.48,0,2022-08-06,13,Net Banking,Cancelled,1,
6666,6189,David,Female,65,UK,New York,Books,,8,57.51,10,2022-08-08,14,Debit Card,Cancelled,,Poor
2065,5906,,F,31,Germany,Mumbai,,Shirt,2,1411.54,20,2022-12-27,12,Debit Card,Delivered,2,Bad
10485,6701,Grace,,21,India,Paris,Furniture,Pizza,2,1297.63,15,2022-06-11,1,Net Banking,,,Excellent
2766,4554,David,Male,57,India,Toronto,Furniture,Novel,8,625.31,10,2021-04-24,13,Cash,Delivered,4,
2818,6839,Bob,F,44,France,Mumbai,Clothing,Laptop,9,1552.51,5,2021-08-09,14,Net Banking,Delivered,1,Good
7792,3759,Frank,,41,,Toronto,Electronics,,,1862.66,5,2021-10-28,12,,Delivered,,Excellent
717,1058,Bob,M,47,,Berlin,Electronics,Chair,3,43.86,5,2021-03-17,14,Net Banking,,,Average
13851,1770,,,29,France,,Books,,,396.66,0,2021-05-12,5,Cash,Pending,4,Bad
4041,1388,Frank,Male,60,Canada,Paris,Books,Novel,8,423.0,0,2021-03-27,8,Credit Card,Returned,4,Average
1712,4924,Charlie,M,30,USA,Berlin,Books,Phone,8,1956.06,20,2022-04-20,2,,Delivered,,Poor
9418,4422,Bob,Female,57,,London,Food,,5,618.3,,2022-09-18,9,UPI,Pending,5,Bad
5368,7989,,M,67,France,Mumbai,,Pizza,8,1518.7,5,2023-03-15,5,Debit Card,,2,Average
6262,5434,Eva,M,62,France,,Electronics,,4,701.9,,2021-09-04,3,Credit Card,Cancelled,4,Bad
9,5852,David,M,21,USA,,Food,Chair,5,664.8,15,2021-05-14,1,Cash,,,Poor
8790,1595,Grace,,43,,London,Books,Phone,,182.13,5,2021-03-27,3,Debit Card,Delivered,4,
4119,1435,Grace,M,18,India,New York,Clothing,Laptop,4,249.06,15,2021-09-03,1,Credit Card,Delivered,3,Average
6087,2473,,M,44,USA,Berlin,Books,Chair,6,1472.51,10,2022-12-12,13,Debit Card,Delivered,5,Average
6384,5472,Frank,Female,40,Canada,Toronto,Clothing,Pizza,5,383.56,15,2021-09-08,6,Cash,Delivered,5,Excellent
9801,2982,Bob,M,59,Canada,London,Electronics,Pizza,6,1954.72,20,2021-01-11,,,Cancelled,5,Bad
14363,3438,Alice,,55,,London,Furniture,Phone,,1779.04,10,2023-05-05,14,Net Banking,Delivered,2,Average
11224,7624,Bob,F,28,Germany,Mumbai,Furniture,Chair,7,1094.67,5,2022-07-10,6,Credit Card,Pending,1,Bad
13393,3868,Grace,F,56,Germany,Paris,Books,Laptop,3,1726.79,0,2021-09-19,10,Net Banking,Delivered,2,Average
3668,5209,Frank,,59,France,Mumbai,Electronics,Shirt,8,588.04,15,2021-09-09,10,UPI,,2,Good
2247,4817,,,61,France,Mumbai,Clothing,Novel,2,451.02,10,2023-05-31,,Credit Card,Cancelled,5,Good
3627,1773,David,M,38,Canada,New York,Furniture,Pizza,5,1486.27,0,2021-08-07,4,Debit Card,Delivered,1,Excellent
12264,2926,Eva,,39,India,Berlin,Furniture,Novel,9,964.67,,2022-01-26,9,UPI,,1,Average
2823,3219,Grace,M,45,India,Toronto,Electronics,,,796.29,5,2022-01-21,8,Debit Card,Pending,5,Poor
8284,1017,,Male,55,UK,,Clothing,Phone,,1281.06,5,2021-08-01,12,Net Banking,Returned,3,Bad
851,5330,Grace,Female,23,Germany,New York,Furniture,Laptop,7,1484.34,20,2021-06-11,8,UPI,Pending,4,Average
14271,6429,Bob,Female,42,,Toronto,Electronics,Pizza,4,677.93,5,2021-06-12,,Credit Card,Delivered,,Excellent
1108,4966,Eva,Female,21,Germany,Paris,Electronics,,2,695.41,0,2021-08-21,6,Debit Card,Pending,1,Bad
300,2692,Alice,Male,51,Canada,London,Food,Pizza,9,712.07,15,2021-12-18,11,Credit Card,Cancelled,,Good
8103,3770,Frank,Female,43,UK,,,Chair,2,1891.3,5,2021-09-12,13,Net Banking,,3,Poor
10536,5376,David,M,56,UK,Berlin,Electronics,Phone,9,1434.56,5,2021-08-16,13,Cash,Pending,5,
14983,5926,Charlie,F,,Germany,New York,Furniture,Chair,9,1805.86,20,2021-02-02,10,Debit Card,Returned,3,Average
9670,4267,Grace,Female,44,,New York,Clothing,Chair,2,182.98,10,2023-05-08,3,Credit Card,Delivered,3,Bad
5401,2138,Grace,Female,56,France,Paris,,Novel,2,987.68,,2023-04-12,,Net Banking,Pending,,Good
13289,2695,David,M,38,Germany,,Electronics,Novel,2,1732.88,20,2022-12-12,5,Net Banking,Delivered,1,Average
1083,6786,Frank,M,38,UK,London,Furniture,Novel,,977.77,,2022-08-05,13,UPI,,1,Excellent
11149,2586,Charlie,Female,46,India,,,Chair,7,1648.4,15,2021-03-24,6,Net Banking,,3,
11111,5513,,,51,USA,London,,Shirt,2,302.24,20,2021-05-20,13,UPI,Returned,2,
8168,3331,Charlie,Male,44,India,Berlin,Food,Chair,5,1326.71,0,2021-09-18,1,Debit Card,Delivered,3,Excellent
9558,5680,David,F,59,,Berlin,Clothing,Shirt,1,436.0,,2023-01-04,8,Credit Card,Delivered,,Bad
2801,6447,Frank,F,63,Canada,Mumbai,Books,Phone,8,1159.07,10,2022-09-12,8,UPI,,,
11729,6460,Charlie,Male,43,India,,Books,Shirt,9,1868.58,0,2022-09-19,,UPI,Pending,1,
3952,3669,Frank,Female,22,UK,Paris,,Pizza,7,1643.79,10,2021-11-30,3,Credit Card,Returned,2,Bad
14678,3268,Eva,Female,37,Germany,Berlin,Electronics,Novel,4,1727.44,20,2021-01-24,14,Net Banking,Delivered,2,Excellent
10302,3056,,Female,25,Canada,Paris,Books,Pizza,3,753.66,20,2022-10-27,14,Cash,,2,Good
8968,7028,Alice,Female,69,UK,Toronto,Clothing,Laptop,1,694.23,,2022-10-13,8,Net Banking,Pending,5,
6769,5927,Bob,Female,35,UK,Toronto,Clothing,Shirt,,515.28,5,2021-12-15,3,Debit Card,Delivered,,
1453,3422,Frank,F,,,Berlin,Furniture,Chair,6,597.25,5,2021-05-12,9,Debit Card,Pending,,Poor
1682,5629,Frank,Female,22,Canada,Toronto,Books,,9,1372.13,10,2022-01-18,9,Credit Card,Delivered,2,Average
14040,4486,Charlie,M,21,Canada,Paris,Books,Novel,4,1871.92,20,2021-08-15,11,,Cancelled,,Excellent
2304,6218,Grace,,68,Canada,Toronto,,Shirt,2,1576.48,20,2022-03-16,13,,Returned,,Excellent
7158,6801,Frank,Female,60,France,Mumbai,Furniture,,5,413.72,15,2022-12-20,10,Net Banking,Pending,5,Excellent
1852,3749,Frank,M,22,Canada,New York,Books,Phone,2,431.66,15,2023-02-21,3,Debit Card,Cancelled,5,
1898,7975,Grace,F,33,,New York,Books,,6,816.44,15,2022-06-01,12,Cash,Delivered,3,
5826,5041,Charlie,M,26,,London,Clothing,Phone,1,1978.66,15,2021-11-01,7,Cash,Pending,1,Bad
11611,3824,David,Male,42,France,Mumbai,Books,Phone,3,170.51,20,2023-05-23,6,Net Banking,Cancelled,5,Average
11790,2405,Frank,Male,55,USA,New York,Books,Chair,4,699.27,5,2022-12-23,2,Debit Card,,4,Average
9520,2886,Grace,M,25,France,Mumbai,Books,,7,352.28,15,2021-06-10,,Net Banking,Delivered,4,Good
8807,3987,Grace,Female,18,USA,Berlin,Food,Shirt,,305.08,20,2023-03-05,5,UPI,Delivered,1,Poor
245,4575,Eva,Female,48,India,London,Books,Chair,5,1653.32,10,2022-10-30,14,Debit Card,Delivered,5,Good
8949,5542,Bob,Female,50,India,Toronto,Food,Shirt,5,1911.91,0,2023-01-08,10,UPI,,3,Good
9016,3727,Frank,M,22,UK,Toronto,Food,Laptop,6,924.03,15,2021-03-11,6,Credit Card,Cancelled,3,Excellent
11020,7487,Charlie,Male,35,India,,,Phone,,509.24,20,2021-11-11,2,UPI,Pending,4,Average
3808,7568,Eva,Male,53,France,Mumbai,Books,Chair,4,793.82,,2021-07-30,6,Debit Card,,2,Average
2780,5720,,F,65,France,,Furniture,Chair,4,976.36,10,2021-08-20,8,Debit Card,Cancelled,,Average
1847,2863,Bob,Male,37,France,Berlin,Books,Chair,5,1703.37,10,2021-05-03,10,Credit Card,,4,Bad
13724,3353,David,Male,41,Germany,,,Laptop,7,825.95,20,2021-08-07,14,Cash,Returned,,Average
7022,7291,Frank,,36,France,Berlin,Food,Novel,3,448.19,15,2023-04-17,11,Credit Card,Cancelled,3,Excellent
9433,3896,Charlie,Male,45,Canada,London,,Phone,8,867.8,10,2022-10-30,2,Debit Card,Delivered,,Average
12804,5827,David,M,47,UK,Toronto,,,9,658.62,10,2022-05-07,9,Debit Card,Pending,4,
474,3501,Frank,Female,56,UK,Toronto,Books,Phone,1,1146.85,5,2022-10-21,7,Debit Card,Cancelled,2,
4132,1937,David,M,32,India,Paris,,Phone,7,59.6,0,2022-10-05,4,,,3,Bad
11442,3080,Charlie,Female,67,USA,Toronto,Furniture,,3,876.83,10,2021-05-14,10,UPI,Delivered,1,Excellent
13699,2755,Eva,Female,26,Canada,Toronto,Furniture,Chair,7,1183.18,5,2023-03-11,14,,Cancelled,1,Bad
1793,6620,Eva,F,56,Canada,London,Electronics,Chair,,1935.03,0,2021-06-26,7,Debit Card,Returned,2,Good
1735,4390,,Male,48,,,Clothing,Pizza,6,1035.36,10,2022-03-05,,Credit Card,Cancelled,4,
13118,6816,David,F,18,Canada,Toronto,Books,Laptop,5,70.79,10,2021-08-05,10,UPI,Pending,1,Bad
7216,2216,David,Female,30,Germany,Toronto,Electronics,Pizza,9,992.15,,2022-11-25,3,Credit Card,Cancelled,1,Average
7230,2203,Frank,,53,USA,Berlin,Electronics,Shirt,5,1329.79,20,2022-12-30,10,Cash,Delivered,1,Average
5189,2890,Grace,,19,Germany,Mumbai,Electronics,Phone,4,1837.52,20,2021-12-17,,Debit Card,Delivered,3,Poor
12135,4031,,F,59,Canada,New York,Furniture,Laptop,1,892.51,0,2022-03-27,1,Credit Card,Delivered,,Average
14702,6637,Alice,F,54,UK,New York,Books,Novel,6,885.03,10,2022-01-12,4,Cash,Returned,,Excellent
5282,1390,Bob,Male,52,,,Books,Phone,3,1178.66,20,2022-01-25,1,Cash,Cancelled,3,Good
5859,7500,,F,54,UK,Berlin,Books,Novel,1,136.63,,2022-03-03,8,Debit Card,Returned,2,Average
945,7716,Frank,F,28,Germany,Mumbai,Food,Laptop,6,48.81,10,2021-12-26,4,Net Banking,Cancelled,,Excellent
1512,3511,David,M,35,India,London,Clothing,,2,523.2,15,2022-11-12,7,,Delivered,5,Average
4082,3977,David,F,37,France,New York,Food,Phone,2,1144.46,20,2022-11-23,12,Cash,Returned,,Bad
12719,4746,Bob,F,19,France,Berlin,Furniture,Chair,4,110.17,,2021-04-14,11,UPI,,4,Poor
6119,1098,Charlie,M,41,USA,Paris,Electronics,Laptop,6,1896.05,0,2022-08-12,2,Debit Card,Returned,3,Average
859,3195,Grace,Female,33,,New York,Electronics,,3,1858.24,,2022-05-21,3,,,3,Good
3561,5665,Eva,Female,40,,,Food,Shirt,6,1463.13,15,2021-11-28,8,UPI,Cancelled,4,Poor
8422,5822,Charlie,M,67,UK,New York,Furniture,Shirt,,434.58,0,2023-06-14,3,Net Banking,,5,Good
10610,2001,Grace,Male,55,France,Toronto,Clothing,Phone,3,1875.23,,2022-12-28,6,,,4,
8370,2570,Bob,F,64,UK,,,Laptop,7,1978.0,5,2021-01-18,12,Debit Card,,3,Good
12121,5398,Bob,Male,61,,Berlin,Clothing,Chair,,1707.7,15,2022-07-02,7,UPI,Delivered,3,Good
13722,4629,Alice,,46,Canada,Paris,Electronics,Novel,6,1760.49,5,2022-07-10,9,Debit Card,Pending,3,Bad
2616,7147,,Male,47,UK,,Electronics,,3,1745.93,15,2022-07-02,8,Net Banking,,4,Average
1614,7921,Frank,F,21,UK,,Books,Novel,1,255.28,20,2022-08-10,9,Cash,Cancelled,5,Average
2841,7250,Frank,Female,46,France,,Food,Pizza,,917.84,0,2022-02-13,,Cash,Returned,,
14052,7218,Frank,F,61,France,Berlin,Electronics,Laptop,5,551.46,20,2022-01-03,5,Net Banking,Delivered,3,Average
11140,2063,Grace,F,60,Canada,New York,Furniture,Phone,8,1549.27,5,2022-02-08,,Credit Card,Delivered,2,
1775,1638,Frank,F,58,France,Berlin,Clothing,,,271.05,10,2022-05-04,3,,Cancelled,2,Bad
13263,3742,Alice,Male,44,Germany,New York,,,2,1491.08,0,2021-03-19,9,Net Banking,Returned,5,Excellent
3872,2142,Eva,Female,50,France,Mumbai,,Chair,6,1051.07,10,2021-10-12,9,Cash,Delivered,3,Excellent
8274,3120,Frank,Female,35,UK,Toronto,Clothing,Shirt,7,611.63,5,2022-05-15,10,UPI,Delivered,1,Bad
